Name of MALDI Data,X,Y,Z,Radii
0_R15X162Y269,-7.9934,25.1516,44.0553,1
0_R15X162Y270,-7.7278,25.1165,44.0699,1
0_R15X162Y271,-7.3149,25.1091,44.1744,1
0_R15X162Y272,-6.8716,25.0976,44.2899,1
0_R15X162Y273,-6.5423,24.97,44.4099,1
0_R15X162Y274,-5.6822,26.762,44.4577,1
0_R15X162Y275,-5.4869,26.6465,44.4492,1
0_R15X162Y276,-5.3041,26.4446,44.4933,1
0_R15X162Y277,-5.1116,26.1078,44.585,1
0_R15X163Y251,-4.8939,25.8966,44.4734,1
0_R15X163Y252,-5.0473,26.1284,44.4281,1
0_R15X163Y253,-5.2471,26.4235,44.3681,1
0_R15X163Y254,-5.4354,26.6584,44.3003,1
0_R15X163Y255,-5.604,26.7498,44.3178,1
0_R15X163Y256,-6.4431,25.0303,44.2854,1
0_R15X163Y257,-6.7367,25.1948,44.1251,1
0_R15X163Y258,-7.1754,25.2483,44.014,1
0_R15X163Y259,-7.5764,25.2259,43.9169,1
0_R15X163Y260,-7.9215,25.199,43.8209,1
0_R15X163Y261,-8.1363,25.2544,43.7789,1
0_R15X163Y262,-8.2776,25.8394,43.8932,1
0_R15X163Y263,-8.4142,25.9891,43.8977,1
0_R15X163Y264,-8.5476,26.188,43.8264,1
0_R15X163Y265,-8.7738,26.5014,43.7008,1
0_R15X163Y266,-9.0605,26.8543,43.6302,1
0_R15X163Y267,-9.2175,27.0765,43.6092,1
0_R15X163Y268,-9.4029,27.3132,43.5299,1
0_R15X163Y269,-9.6386,27.5078,43.4268,1
0_R15X163Y270,-9.8371,27.6146,43.3863,1
0_R15X163Y271,-10.0086,27.7958,43.2779,1
0_R15X163Y272,-10.1648,27.9859,43.2062,1
0_R15X163Y273,-10.318,28.1832,43.1823,1
0_R15X163Y274,-10.416,28.3623,43.0825,1
0_R15X163Y275,-10.6053,28.7151,42.9959,1
0_R15X163Y276,-10.7552,29.1146,42.895,1
0_R15X163Y277,-10.9952,29.4791,42.8509,1
0_R15X163Y278,-11.3901,29.8225,42.7999,1
0_R15X164Y251,-11.5986,29.7416,42.4868,1
0_R15X164Y252,-11.2978,29.7564,42.5918,1
0_R15X164Y253,-10.9299,29.4974,42.7203,1
0_R15X164Y254,-10.672,29.1391,42.7349,1
0_R15X164Y255,-10.4964,28.6778,42.7942,1
0_R15X164Y256,-10.3321,28.3504,42.8999,1
0_R15X164Y257,-10.1893,28.156,42.933,1
0_R15X164Y258,-10.0621,27.9921,42.9663,1
0_R15X164Y259,-9.8974,27.7907,43.0358,1
0_R15X164Y260,-9.7314,27.6184,43.1088,1
0_R15X164Y261,-9.5048,27.5138,43.2241,1
0_R15X164Y262,-9.2467,27.3492,43.3171,1
0_R15X164Y263,-9.0756,27.106,43.4116,1
0_R15X164Y264,-8.9187,26.9448,43.4242,1
0_R15X164Y265,-8.6791,26.5328,43.5141,1
0_R15X164Y266,-8.4778,26.2286,43.6247,1
0_R15X164Y267,-8.3249,26.0187,43.6873,1
0_R15X164Y268,-8.1674,25.8448,43.7054,1
0_R15X164Y269,-8.0968,25.293,43.6129,1
0_R15X164Y270,-7.8539,25.2416,43.6481,1
0_R15X164Y271,-7.4867,25.3445,43.769,1
0_R15X164Y272,-7.1298,25.3621,43.825,1
0_R15X164Y273,-6.657,25.2851,43.9539,1
0_R15X164Y274,-6.3949,25.1828,44.0069,1
0_R15X164Y275,-5.1954,26.4642,44.1797,1
0_R15X164Y276,-4.9939,26.2217,44.2419,1
0_R15X164Y277,-4.8162,25.9815,44.3028,1
0_R15X164Y278,-4.7119,25.7951,44.3709,1
0_R15X164Y279,-4.6409,25.6326,44.4072,1
0_R15X165Y251,-4.5809,25.8724,44.1756,1
0_R15X165Y252,-4.7054,26.0502,44.1404,1
0_R15X165Y253,-4.836,26.2721,44.0597,1
0_R15X165Y254,-5.0674,26.4837,44.0012,1
0_R15X165Y255,-6.2932,25.3019,43.7691,1
0_R15X165Y256,-6.4869,25.4375,43.6681,1
0_R15X165Y257,-6.8394,25.5962,43.5939,1
0_R15X165Y258,-7.3589,25.4525,43.5195,1
0_R15X165Y259,-7.5879,25.5911,43.3894,1
0_R15X165Y260,-7.7306,25.7042,43.3371,1
0_R15X165Y261,-8.0637,25.8693,43.4335,1
0_R15X165Y262,-8.2105,26.0259,43.3937,1
0_R15X165Y263,-8.3666,26.2441,43.3575,1
0_R15X165Y264,-8.5418,26.5236,43.316,1
0_R15X165Y265,-8.664,26.779,43.3177,1
0_R15X165Y266,-8.8044,27.0197,43.2716,1
0_R15X165Y267,-8.9451,27.2015,43.2202,1
0_R15X165Y268,-9.0857,27.3746,43.1605,1
0_R15X165Y269,-9.284,27.5676,43.0604,1
0_R15X165Y270,-9.4545,27.7215,42.9102,1
0_R15X165Y271,-9.6874,27.8641,42.8118,1
0_R15X165Y272,-9.8906,28.0285,42.7559,1
0_R15X165Y273,-9.9966,28.2037,42.6924,1
0_R15X165Y274,-10.1389,28.427,42.6486,1
0_R15X165Y275,-10.3026,28.6813,42.6258,1
0_R15X165Y276,-10.4363,28.9784,42.6023,1
0_R15X165Y277,-10.5886,29.2209,42.5725,1
0_R15X165Y278,-10.7016,29.4191,42.5335,1
0_R15X165Y279,-10.8112,29.5792,42.5013,1
0_R15X165Y280,-11.1421,29.7193,42.3338,1
0_R15X166Y250,-11.2117,29.6182,42.049,1
0_R15X166Y251,-11.036,29.6795,42.1759,1
0_R15X166Y252,-10.746,29.6279,42.3259,1
0_R15X166Y253,-10.6096,29.4551,42.3844,1
0_R15X166Y254,-10.4528,29.2142,42.4317,1
0_R15X166Y255,-10.3296,29.0354,42.4667,1
0_R15X166Y256,-10.1705,28.8009,42.4999,1
0_R15X166Y257,-10.0208,28.5143,42.5337,1
0_R15X166Y258,-9.8796,28.256,42.5855,1
0_R15X166Y259,-9.7779,28.0779,42.6479,1
0_R15X166Y260,-9.6248,27.9429,42.7264,1
0_R15X166Y261,-9.405,27.8391,42.7898,1
0_R15X166Y262,-9.147,27.6628,42.9155,1
0_R15X166Y263,-8.8994,27.394,43.0112,1
0_R15X166Y264,-8.7324,27.1258,43.0964,1
0_R15X166Y265,-8.6071,26.8945,43.1556,1
0_R15X166Y266,-8.4443,26.5379,43.1571,1
0_R15X166Y267,-8.3038,26.3057,43.1911,1
0_R15X166Y268,-8.1592,26.0855,43.2321,1
0_R15X166Y269,-7.9284,25.9128,43.2155,1
0_R15X166Y270,-7.6897,25.7845,43.2071,1
0_R15X166Y271,-7.5198,25.6433,43.3043,1
0_R15X166Y272,-7.3115,25.564,43.4036,1
0_R15X166Y273,-6.759,25.7279,43.4993,1
0_R15X166Y274,-6.4117,25.5266,43.5487,1
0_R15X166Y275,-6.2339,25.3911,43.6302,1
0_R15X166Y276,-5.2309,26.6165,43.8871,1
0_R15X166Y277,-5.0015,26.541,43.8589,1
0_R15X166Y278,-4.7502,26.3395,43.9216,1
0_R15X166Y279,-4.6113,26.1139,43.9886,1
0_R15X166Y280,-4.5337,25.9694,44.0444,1
0_R15X167Y249,-4.481,26.0341,43.9294,1
0_R15X167Y250,-4.5478,26.1548,43.8825,1
0_R15X167Y251,-4.6583,26.3642,43.8212,1
0_R15X167Y252,-4.8929,26.5931,43.7429,1
0_R15X167Y253,-5.1543,26.6781,43.701,1
0_R15X167Y254,-5.3693,26.7322,43.641,1
0_R15X167Y255,-6.2715,25.7013,43.4061,1
0_R15X167Y256,-6.4857,26.0056,43.3334,1
0_R15X167Y257,-6.7776,26.1441,43.3007,1
0_R15X167Y258,-7.1912,25.9933,43.1282,1
0_R15X167Y259,-7.5187,25.9091,43.0348,1
0_R15X167Y260,-7.8257,25.9658,43.0695,1
0_R15X167Y261,-8.0194,26.1613,43.0374,1
0_R15X167Y262,-8.1725,26.3482,43.0237,1
0_R15X167Y263,-8.3282,26.6185,42.9828,1
0_R15X167Y264,-8.5102,26.9213,42.9791,1
0_R15X167Y265,-8.6013,27.1483,42.9417,1
0_R15X167Y266,-8.7856,27.455,42.8764,1
0_R15X167Y267,-8.9874,27.7443,42.7826,1
0_R15X167Y268,-9.2721,27.9033,42.6877,1
0_R15X167Y269,-9.4434,28.0472,42.6057,1
0_R15X167Y270,-9.593,28.1964,42.5394,1
0_R15X167Y271,-9.6985,28.346,42.4926,1
0_R15X167Y272,-9.8352,28.5977,42.4068,1
0_R15X167Y273,-10.0242,28.875,42.3432,1
0_R15X167Y274,-10.2219,29.1138,42.2835,1
0_R15X167Y275,-10.361,29.2546,42.2803,1
0_R15X167Y276,-10.5398,29.4375,42.2651,1
0_R15X167Y277,-10.6928,29.602,42.2045,1
0_R15X167Y278,-10.8283,29.6535,42.1362,1
0_R15X167Y279,-10.9377,29.6351,42.0457,1
0_R15X167Y280,-11.0432,29.5981,41.9633,1
0_R15X167Y281,-11.1683,29.5595,41.8846,1
0_R15X168Y249,-11.1519,29.5298,41.7265,1
0_R15X168Y250,-10.977,29.5656,41.8446,1
0_R15X168Y251,-10.8478,29.58,41.9321,1
0_R15X168Y252,-10.7175,29.571,42.0268,1
0_R15X168Y253,-10.5843,29.5055,42.0997,1
0_R15X168Y254,-10.4216,29.3593,42.1701,1
0_R15X168Y255,-10.2892,29.2454,42.1955,1
0_R15X168Y256,-10.1712,29.127,42.2085,1
0_R15X168Y257,-9.9968,28.9299,42.2813,1
0_R15X168Y258,-9.8588,28.7486,42.3295,1
0_R15X168Y259,-9.7691,28.6171,42.3633,1
0_R15X168Y260,-9.6108,28.3892,42.4329,1
0_R15X168Y261,-9.5053,28.2644,42.4701,1
0_R15X168Y262,-9.3588,28.117,42.5222,1
0_R15X168Y263,-9.199,27.9606,42.6095,1
0_R15X168Y264,-8.9466,27.7832,42.7234,1
0_R15X168Y265,-8.7319,27.5388,42.7929,1
0_R15X168Y266,-8.5385,27.2444,42.8617,1
0_R15X168Y267,-8.471,27.0076,42.8805,1
0_R15X168Y268,-8.2815,26.6863,42.8942,1
0_R15X168Y269,-8.1321,26.4242,42.9493,1
0_R15X168Y270,-7.9735,26.216,42.9563,1
0_R15X168Y271,-7.759,26.0264,42.9833,1
0_R15X168Y272,-7.4692,26.0401,42.9518,1
0_R15X168Y273,-7.1429,26.0957,43.0755,1
0_R15X168Y274,-6.7592,26.2271,43.2066,1
0_R15X168Y275,-6.4327,26.1534,43.2787,1
0_R15X168Y276,-6.1945,25.8383,43.275,1
0_R15X168Y277,-5.4363,26.752,43.525,1
0_R15X168Y278,-5.115,26.7282,43.59,1
0_R15X168Y279,-4.8525,26.6427,43.6601,1
0_R15X168Y280,-4.6359,26.4704,43.7332,1
0_R15X168Y281,-4.5077,26.2568,43.7367,1
0_R15X168Y282,-4.4291,26.1098,43.7938,1
0_R15X169Y250,-4.4746,26.2944,43.6394,1
0_R15X169Y251,-4.5711,26.5067,43.6332,1
0_R15X169Y252,-4.7684,26.6822,43.5871,1
0_R15X169Y253,-5.1057,26.7743,43.4882,1
0_R15X169Y254,-5.4024,26.7751,43.4385,1
0_R15X169Y255,-5.6982,26.7154,43.3442,1
0_R15X169Y256,-6.2441,26.3996,43.1318,1
0_R15X169Y257,-6.6598,26.3399,43.1112,1
0_R15X169Y258,-7.0205,26.2388,43.0095,1
0_R15X169Y259,-7.3075,26.1947,42.913,1
0_R15X169Y260,-7.6075,26.2209,42.8835,1
0_R15X169Y261,-7.8017,26.3414,42.8651,1
0_R15X169Y262,-7.9485,26.5316,42.8429,1
0_R15X169Y263,-8.0469,26.7995,42.8053,1
0_R15X169Y264,-8.2942,27.081,42.8,1
0_R15X169Y265,-8.3838,27.3296,42.7678,1
0_R15X169Y266,-8.5855,27.6009,42.6908,1
0_R15X169Y267,-8.7672,27.8053,42.6164,1
0_R15X169Y268,-9.0611,28.0009,42.5292,1
0_R15X169Y269,-9.2514,28.1894,42.4245,1
0_R15X169Y270,-9.3842,28.3134,42.388,1
0_R15X169Y271,-9.4757,28.4696,42.3258,1
0_R15X169Y272,-9.6221,28.6794,42.2558,1
0_R15X169Y273,-9.7646,28.9056,42.165,1
0_R15X169Y274,-9.8919,28.9969,42.1535,1
0_R15X169Y275,-10.0073,29.0951,42.1205,1
0_R15X169Y276,-10.1609,29.2098,42.0783,1
0_R15X169Y277,-10.2693,29.2924,42.0642,1
0_R15X169Y278,-10.3689,29.3638,42.0341,1
0_R15X169Y279,-10.4751,29.4348,42.0116,1
0_R15X169Y280,-10.6121,29.5111,41.9449,1
0_R15X169Y281,-10.6939,29.5304,41.8709,1
0_R15X169Y282,-10.84,29.5413,41.7925,1
0_R15X169Y283,-11.0354,29.5268,41.6466,1
0_R15X170Y250,-10.9723,29.496,41.4892,1
0_R15X170Y251,-10.7514,29.5007,41.6438,1
0_R15X170Y252,-10.5677,29.4806,41.7242,1
0_R15X170Y253,-10.5032,29.4708,41.8164,1
0_R15X170Y254,-10.424,29.4277,41.8783,1
0_R15X170Y255,-10.3067,29.3609,41.936,1
0_R15X170Y256,-10.2111,29.3061,41.9641,1
0_R15X170Y257,-10.0989,29.2494,41.963,1
0_R15X170Y258,-9.9694,29.171,42.0003,1
0_R15X170Y259,-9.8452,29.0577,42.054,1
0_R15X170Y260,-9.7187,28.9917,42.0596,1
0_R15X170Y261,-9.6095,28.848,42.1321,1
0_R15X170Y262,-9.5342,28.7086,42.1977,1
0_R15X170Y263,-9.3602,28.4904,42.2636,1
0_R15X170Y264,-9.2343,28.3248,42.3187,1
0_R15X170Y265,-9.1034,28.1933,42.3657,1
0_R15X170Y266,-8.9738,28.0729,42.4308,1
0_R15X170Y267,-8.8202,27.9613,42.4958,1
0_R15X170Y268,-8.701,27.8712,42.5362,1
0_R15X170Y269,-8.5154,27.7131,42.6036,1
0_R15X170Y270,-8.3285,27.5323,42.6621,1
0_R15X170Y271,-8.2072,27.3392,42.7119,1
0_R15X170Y272,-8.0282,27.0966,42.7372,1
0_R15X170Y273,-7.8383,26.8545,42.7661,1
0_R15X170Y274,-7.7232,26.6136,42.8042,1
0_R15X170Y275,-7.541,26.5226,42.814,1
0_R15X170Y276,-7.2283,26.377,42.8515,1
0_R15X170Y277,-6.9713,26.4237,42.8938,1
0_R15X170Y278,-6.6748,26.4551,42.9953,1
0_R15X170Y279,-6.2679,26.5846,43.052,1
0_R15X170Y280,-5.8791,26.7167,43.1541,1
0_R15X170Y281,-5.4194,26.8061,43.305,1
0_R15X170Y282,-5.0829,26.8157,43.3909,1
0_R15X170Y283,-4.7894,26.7736,43.4687,1
0_R15X170Y284,-4.5759,26.604,43.5254,1
0_R15X171Y251,-4.5409,26.6304,43.4375,1
0_R15X171Y252,-4.7593,26.8209,43.4103,1
0_R15X171Y253,-5.0394,26.8445,43.3127,1
0_R15X171Y254,-5.3845,26.8364,43.2319,1
0_R15X171Y255,-5.8042,26.8301,43.0384,1
0_R15X171Y256,-6.171,26.7593,42.9365,1
0_R15X171Y257,-6.5838,26.6266,42.8808,1
0_R15X171Y258,-6.8675,26.6502,42.7772,1
0_R15X171Y259,-7.1201,26.61,42.769,1
0_R15X171Y260,-7.4261,26.717,42.7397,1
0_R15X171Y261,-7.5859,26.8656,42.7135,1
0_R15X171Y262,-7.7136,27.1009,42.6584,1
0_R15X171Y263,-7.9234,27.2996,42.6436,1
0_R15X171Y264,-8.127,27.5167,42.6248,1
0_R15X171Y265,-8.2457,27.7163,42.5612,1
0_R15X171Y266,-8.4194,27.838,42.5017,1
0_R15X171Y267,-8.4653,27.9499,42.4191,1
0_R15X171Y268,-8.6844,28.0717,42.3467,1
0_R15X171Y269,-8.8833,28.2075,42.2776,1
0_R15X171Y270,-9.0353,28.3125,42.2468,1
0_R15X171Y271,-9.1624,28.4623,42.1971,1
0_R15X171Y272,-9.3191,28.5793,42.1896,1
0_R15X171Y273,-9.397,28.7589,42.1012,1
0_R15X171Y274,-9.4876,28.9233,42.0112,1
0_R15X171Y275,-9.6047,29.061,41.9385,1
0_R15X171Y276,-9.764,29.1516,41.9023,1
0_R15X171Y277,-9.9398,29.2339,41.883,1
0_R15X171Y278,-10.1039,29.2895,41.8813,1
0_R15X171Y279,-10.1962,29.3276,41.8804,1
0_R15X171Y280,-10.2842,29.3841,41.8295,1
0_R15X171Y281,-10.3679,29.4333,41.7546,1
0_R15X171Y282,-10.4234,29.4572,41.7006,1
0_R15X171Y283,-10.5001,29.465,41.6196,1
0_R15X171Y284,-10.677,29.4698,41.5245,1
0_R15X171Y285,-10.8856,29.4692,41.4024,1
0_R15X172Y251,-10.8783,29.4346,41.282,1
0_R15X172Y252,-10.6222,29.4585,41.4088,1
0_R15X172Y253,-10.492,29.461,41.4757,1
0_R15X172Y254,-10.3859,29.4543,41.5721,1
0_R15X172Y255,-10.2872,29.4276,41.6716,1
0_R15X172Y256,-10.1958,29.3717,41.7368,1
0_R15X172Y257,-10.0819,29.3255,41.7677,1
0_R15X172Y258,-9.9325,29.2885,41.7803,1
0_R15X172Y259,-9.7459,29.203,41.8255,1
0_R15X172Y260,-9.5858,29.1229,41.861,1
0_R15X172Y261,-9.4231,29.0011,41.9148,1
0_R15X172Y262,-9.2978,28.8597,41.9814,1
0_R15X172Y263,-9.1709,28.6855,42.0563,1
0_R15X172Y264,-9.0663,28.5596,42.096,1
0_R15X172Y265,-8.9532,28.4113,42.1484,1
0_R15X172Y266,-8.8181,28.3078,42.1788,1
0_R15X172Y267,-8.6556,28.2101,42.2192,1
0_R15X172Y268,-8.4951,28.1165,42.2775,1
0_R15X172Y269,-8.339,28.0272,42.3411,1
0_R15X172Y270,-8.2242,27.9593,42.3863,1
0_R15X172Y271,-8.0753,27.8758,42.4305,1
0_R15X172Y272,-7.9514,27.7589,42.4779,1
0_R15X172Y273,-7.8472,27.5954,42.5106,1
0_R15X172Y274,-7.745,27.4449,42.5336,1
0_R15X172Y275,-7.6197,27.3423,42.5352,1
0_R15X172Y276,-7.4579,27.1354,42.579,1
0_R15X172Y277,-7.3046,26.9425,42.6317,1
0_R15X172Y278,-7.0497,26.8464,42.6425,1
0_R15X172Y279,-6.8544,26.7862,42.6732,1
0_R15X172Y280,-6.6462,26.8127,42.7003,1
0_R15X172Y281,-6.3561,26.8559,42.7608,1
0_R15X172Y282,-6.1566,26.9012,42.8038,1
0_R15X172Y283,-5.8913,26.9544,42.8876,1
0_R15X172Y284,-5.6966,26.9835,42.9461,1
0_R15X172Y285,-5.5285,26.9915,42.9972,1
0_R15X172Y286,-5.3252,27.0082,43.0441,1
0_R15X173Y252,-5.2443,27.0748,43.0024,1
0_R15X173Y253,-5.5323,27.093,42.9091,1
0_R15X173Y254,-5.6809,27.0805,42.8781,1
0_R15X173Y255,-5.8552,27.0407,42.8329,1
0_R15X173Y256,-6.1044,27.0166,42.7179,1
0_R15X173Y257,-6.3228,26.9658,42.6721,1
0_R15X173Y258,-6.6002,26.9304,42.6144,1
0_R15X173Y259,-6.8081,26.8839,42.6019,1
0_R15X173Y260,-6.979,26.9536,42.5536,1
0_R15X173Y261,-7.1788,27.0614,42.5372,1
0_R15X173Y262,-7.3191,27.2942,42.4574,1
0_R15X173Y263,-7.5038,27.4673,42.4412,1
0_R15X173Y264,-7.6514,27.6221,42.4314,1
0_R15X173Y265,-7.7403,27.7332,42.4181,1
0_R15X173Y266,-7.8515,27.84,42.4044,1
0_R15X173Y267,-7.9621,27.923,42.3681,1
0_R15X173Y268,-8.0867,28.0323,42.2994,1
0_R15X173Y269,-8.195,28.113,42.2457,1
0_R15X173Y270,-8.3942,28.1726,42.2206,1
0_R15X173Y271,-8.5618,28.2968,42.137,1
0_R15X173Y272,-8.7129,28.3894,42.0934,1
0_R15X173Y273,-8.8505,28.4894,42.0637,1
0_R15X173Y274,-8.9775,28.6163,42.0255,1
0_R15X173Y275,-9.0735,28.7406,41.9792,1
0_R15X173Y276,-9.2021,28.8963,41.9152,1
0_R15X173Y277,-9.3284,29.0403,41.8475,1
0_R15X173Y278,-9.4881,29.1706,41.7757,1
0_R15X173Y279,-9.674,29.2529,41.7361,1
0_R15X173Y280,-9.8624,29.3147,41.7091,1
0_R15X173Y281,-10.0484,29.375,41.6511,1
0_R15X173Y282,-10.1619,29.4018,41.6333,1
0_R15X173Y283,-10.2393,29.4411,41.5808,1
0_R15X173Y284,-10.3116,29.4571,41.4897,1
0_R15X173Y285,-10.4123,29.4626,41.4007,1
0_R15X173Y286,-10.5813,29.4557,41.3221,1
0_R15X174Y252,-10.73,29.4076,41.0722,1
0_R15X174Y253,-10.5416,29.4527,41.2047,1
0_R15X174Y254,-10.3704,29.4734,41.287,1
0_R15X174Y255,-10.2462,29.4722,41.4003,1
0_R15X174Y256,-10.1804,29.4558,41.4794,1
0_R15X174Y257,-10.1105,29.4243,41.5559,1
0_R15X174Y258,-10.0214,29.4073,41.5744,1
0_R15X174Y259,-9.832,29.3499,41.6389,1
0_R15X174Y260,-9.6312,29.2983,41.6658,1
0_R15X174Y261,-9.4438,29.2134,41.7157,1
0_R15X174Y262,-9.2537,29.0844,41.784,1
0_R15X174Y263,-9.1642,28.985,41.8353,1
0_R15X174Y264,-9.018,28.8156,41.9076,1
0_R15X174Y265,-8.9292,28.7053,41.952,1
0_R15X174Y266,-8.7855,28.5581,42.0023,1
0_R15X174Y267,-8.644,28.4599,42.0332,1
0_R15X174Y268,-8.5014,28.3706,42.075,1
0_R15X174Y269,-8.3457,28.2447,42.1542,1
0_R15X174Y270,-8.1613,28.1657,42.1936,1
0_R15X174Y271,-8.003,28.1047,42.2185,1
0_R15X174Y272,-7.8902,27.9843,42.2989,1
0_R15X174Y273,-7.7922,27.8845,42.354,1
0_R15X174Y274,-7.6983,27.8345,42.351,1
0_R15X174Y275,-7.5959,27.7173,42.3712,1
0_R15X174Y276,-7.4473,27.5566,42.3794,1
0_R15X174Y277,-7.2612,27.3943,42.3875,1
0_R15X174Y278,-7.08,27.1516,42.4523,1
0_R15X174Y279,-6.9285,27.0477,42.4872,1
0_R15X174Y280,-6.733,27.001,42.5296,1
0_R15X174Y281,-6.5292,27.0445,42.5351,1
0_R15X174Y282,-6.2923,27.0379,42.6129,1
0_R15X174Y283,-6.0714,27.0724,42.6796,1
0_R15X174Y284,-5.7844,27.1356,42.7815,1
0_R15X174Y285,-5.6155,27.1611,42.8268,1
0_R15X174Y286,-5.4806,27.1551,42.8698,1
0_R15X174Y287,-5.2392,27.1192,42.9608,1
0_R15X175Y253,-5.2034,27.174,42.9196,1
0_R15X175Y254,-5.4523,27.2135,42.8247,1
0_R15X175Y255,-5.5993,27.2302,42.7665,1
0_R15X175Y256,-5.7463,27.2091,42.7212,1
0_R15X175Y257,-6.0305,27.1349,42.6278,1
0_R15X175Y258,-6.2482,27.1182,42.5409,1
0_R15X175Y259,-6.4558,27.1301,42.4772,1
0_R15X175Y260,-6.6384,27.1271,42.4473,1
0_R15X175Y261,-6.8833,27.1535,42.4085,1
0_R15X175Y262,-7.0093,27.2571,42.3676,1
0_R15X175Y263,-7.142,27.4409,42.3081,1
0_R15X175Y264,-7.3494,27.6559,42.2956,1
0_R15X175Y265,-7.5124,27.828,42.2836,1
0_R15X175Y266,-7.6193,27.9379,42.2591,1
0_R15X175Y267,-7.708,28.0121,42.2275,1
0_R15X175Y268,-7.7563,28.0938,42.1715,1
0_R15X175Y269,-7.8975,28.2139,42.1051,1
0_R15X175Y270,-8.0699,28.3076,42.0685,1
0_R15X175Y271,-8.2134,28.3578,42.0474,1
0_R15X175Y272,-8.3782,28.4984,41.9696,1
0_R15X175Y273,-8.5394,28.6023,41.9239,1
0_R15X175Y274,-8.6783,28.7359,41.8642,1
0_R15X175Y275,-8.7989,28.8594,41.8125,1
0_R15X175Y276,-8.9109,29.0102,41.7359,1
0_R15X175Y277,-9.0547,29.1006,41.7094,1
0_R15X175Y278,-9.1611,29.2107,41.6422,1
0_R15X175Y279,-9.3518,29.293,41.6031,1
0_R15X175Y280,-9.5288,29.38,41.5401,1
0_R15X175Y281,-9.7694,29.4661,41.4473,1
0_R15X175Y282,-9.954,29.4715,41.4317,1
0_R15X175Y283,-10.0207,29.4838,41.3999,1
0_R15X175Y284,-10.0951,29.503,41.3453,1
0_R15X175Y285,-10.1584,29.5137,41.2859,1
0_R15X175Y286,-10.2794,29.5088,41.195,1
0_R15X175Y287,-10.4393,29.4903,41.0841,1
0_R15X175Y288,-10.6204,29.4201,40.9742,1
0_R15X176Y254,-10.6157,29.399,40.698,1
0_R15X176Y255,-10.4972,29.4915,40.7986,1
0_R15X176Y256,-10.3272,29.568,40.8902,1
0_R15X176Y257,-10.206,29.5824,41.0007,1
0_R15X176Y258,-10.075,29.5876,41.1253,1
0_R15X176Y259,-9.9814,29.5675,41.2194,1
0_R15X176Y260,-9.9252,29.5519,41.2684,1
0_R15X176Y261,-9.8207,29.5431,41.3154,1
0_R15X176Y262,-9.7108,29.5328,41.3539,1
0_R15X176Y263,-9.4749,29.4855,41.4147,1
0_R15X176Y264,-9.3207,29.4029,41.4859,1
0_R15X176Y265,-9.1462,29.3214,41.5368,1
0_R15X176Y266,-9.0075,29.2188,41.5952,1
0_R15X176Y267,-8.8858,29.1155,41.6477,1
0_R15X176Y268,-8.7247,28.983,41.7043,1
0_R15X176Y269,-8.6438,28.8746,41.7648,1
0_R15X176Y270,-8.4758,28.73,41.8314,1
0_R15X176Y271,-8.3203,28.639,41.8692,1
0_R15X176Y272,-8.2255,28.5236,41.9333,1
0_R15X176Y273,-8.0754,28.4252,41.9814,1
0_R15X176Y274,-7.866,28.3477,42.0009,1
0_R15X176Y275,-7.7144,28.2086,42.0639,1
0_R15X176Y276,-7.6176,28.0935,42.1311,1
0_R15X176Y277,-7.5165,27.9892,42.1813,1
0_R15X176Y278,-7.4286,27.9045,42.1985,1
0_R15X176Y279,-7.2954,27.7834,42.1994,1
0_R15X176Y280,-7.1126,27.5326,42.2342,1
0_R15X176Y281,-6.946,27.3575,42.2739,1
0_R15X176Y282,-6.8281,27.2703,42.3166,1
0_R15X176Y283,-6.6505,27.2558,42.337,1
0_R15X176Y284,-6.4479,27.2329,42.3874,1
0_R15X176Y285,-6.2332,27.2104,42.4519,1
0_R15X176Y286,-5.9907,27.2101,42.5593,1
0_R15X176Y287,-5.7273,27.281,42.6471,1
0_R15X176Y288,-5.548,27.327,42.6797,1
0_R15X177Y255,-5.6858,27.3857,42.5563,1
0_R15X177Y256,-5.9208,27.3333,42.4577,1
0_R15X177Y257,-6.2205,27.3235,42.3452,1
0_R15X177Y258,-6.4018,27.3464,42.2915,1
0_R15X177Y259,-6.6154,27.3866,42.2294,1
0_R15X177Y260,-6.7653,27.3617,42.2406,1
0_R15X177Y261,-6.905,27.4481,42.1787,1
0_R15X177Y262,-7.0561,27.6369,42.1324,1
0_R15X177Y263,-7.2867,27.9209,42.1149,1
0_R15X177Y264,-7.381,27.9878,42.119,1
0_R15X177Y265,-7.4626,28.1076,42.0608,1
0_R15X177Y266,-7.5522,28.2107,42.0102,1
0_R15X177Y267,-7.6562,28.3253,41.9542,1
0_R15X177Y268,-7.8048,28.4923,41.8856,1
0_R15X177Y269,-7.9686,28.5584,41.8779,1
0_R15X177Y270,-8.1545,28.6417,41.8476,1
0_R15X177Y271,-8.2363,28.7649,41.7781,1
0_R15X177Y272,-8.3836,28.8232,41.7574,1
0_R15X177Y273,-8.5486,28.9631,41.6831,1
0_R15X177Y274,-8.6925,29.0998,41.6057,1
0_R15X177Y275,-8.8253,29.1963,41.5581,1
0_R15X177Y276,-8.9337,29.2986,41.5038,1
0_R15X177Y277,-9.0773,29.4167,41.4357,1
0_R15X177Y278,-9.2356,29.4987,41.383,1
0_R15X177Y279,-9.3831,29.5379,41.351,1
0_R15X177Y280,-9.5979,29.6189,41.2476,1
0_R15X177Y281,-9.7445,29.6121,41.2278,1
0_R15X177Y282,-9.8408,29.6109,41.1877,1
